mean_final_act_drift_l2_all,mean_final_act_drift_l2_valid,mean_final_decode_drift_l2_all,mean_final_decode_drift_l2_valid,mean_reactivated_fraction_all,mean_reactivated_fraction_valid,mean_reactivated_positive_fraction_within_eligible_all,mean_reactivated_positive_fraction_within_eligible_valid,mean_recovered_logit_diff_all,mean_recovered_logit_diff_valid,mode,n_prompts,n_recovered_success,n_valid_flips,recovery_rate_over_valid
1.8111287038773298,2.47146171170312,2.276987187564373,3.2615878420907096,0.021978687931550667,0.03218618518597371,0.02736724665732818,0.04116735399344095,72.49565732479095,71.94890398592563,none,64,37,37,1.0
0.6718655847944319,0.7833089796272484,0.8561519958020654,0.9722252500218314,0.010114648437593132,0.012839691512085296,0.011873872655122655,0.015596505596505597,72.3047126531601,71.44001275139885,encoder,64,37,37,1.0
